id,source_2,trn,registry,cutoff,source_3
tri00398,ictrp,ChiCTR2000030760,ChiCTR,2,ictrp
tri00399,ictrp,ChiCTR2000030759,ChiCTR,2,ictrp
tri00400,ictrp,ChiCTR2000030758,ChiCTR,2,ictrp
tri00401,ictrp,ChiCTR2000030757,ChiCTR,2,ictrp
tri00402,ictrp,ChiCTR2000030756,ChiCTR,2,ictrp
tri00403,ictrp,ChiCTR2000030755,ChiCTR,2,ictrp
tri00404,ictrp,ChiCTR2000030754,ChiCTR,2,ictrp
tri00405,ictrp,ChiCTR2000030753,ChiCTR,2,ictrp
tri00406,ictrp,ChiCTR2000030752,ChiCTR,2,ictrp
tri00407,ictrp,ChiCTR2000030751,ChiCTR,2,ictrp
tri00408,ictrp,ChiCTR2000030747,ChiCTR,2,ictrp
tri00409,ictrp,ChiCTR2000030744,ChiCTR,2,ictrp
tri00410,ictrp,ChiCTR2000030742,ChiCTR,2,ictrp
tri00411,ictrp,ChiCTR2000030741,ChiCTR,2,ictrp
tri00412,ictrp,ChiCTR2000030740,ChiCTR,2,ictrp
tri00413,ictrp,ChiCTR2000030739,ChiCTR,2,ictrp
tri00414,ictrp,ChiCTR2000030722,ChiCTR,2,ictrp
tri00415,ictrp,ChiCTR2000030721,ChiCTR,2,ictrp
tri00416,ictrp,ChiCTR2000030720,ChiCTR,2,ictrp
tri00417,ictrp,ChiCTR2000030719,ChiCTR,2,ictrp
tri00418,ictrp,ChiCTR2000030718,ChiCTR,2,ictrp
tri00419,ictrp,ChiCTR2000030717,ChiCTR,2,ictrp
tri00420,ictrp,ChiCTR2000030716,ChiCTR,2,ictrp
tri00421,ictrp,ChiCTR2000030708,ChiCTR,2,ictrp
tri00422,ictrp,ChiCTR2000030707,ChiCTR,2,ictrp
tri00423,ictrp,ChiCTR2000030706,ChiCTR,2,ictrp
tri00424,ictrp,ChiCTR2000030703,ChiCTR,2,ictrp
tri00425,ictrp,ChiCTR2000030702,ChiCTR,2,ictrp
tri00426,ictrp,ChiCTR2000030701,ChiCTR,2,ictrp
tri00427,ictrp,ChiCTR2000030700,ChiCTR,2,ictrp
tri00428,ictrp,ChiCTR2000030697,ChiCTR,2,ictrp
tri00429,ictrp,ChiCTR2000030690,ChiCTR,2,ictrp
tri00430,ictrp,ChiCTR2000030687,ChiCTR,2,ictrp
tri00431,ictrp,ChiCTR2000030686,ChiCTR,2,ictrp
tri00432,ictrp,ChiCTR2000030683,ChiCTR,2,ictrp
tri00433,ictrp,ChiCTR2000030681,ChiCTR,2,ictrp
tri00434,ictrp,ChiCTR2000030679,ChiCTR,2,ictrp
tri00435,ictrp,ChiCTR2000030619,ChiCTR,2,ictrp
tri00436,ictrp,ChiCTR2000030606,ChiCTR,2,ictrp
tri00437,ictrp,ChiCTR2000030597,ChiCTR,2,ictrp
tri00438,ictrp,ChiCTR2000030580,ChiCTR,2,ictrp
tri00439,ictrp,ChiCTR2000030558,ChiCTR,2,ictrp
tri00440,ictrp,ChiCTR2000030545,ChiCTR,2,ictrp
tri00441,ictrp,ChiCTR2000030528,ChiCTR,2,ictrp
tri00442,ictrp,ChiCTR2000030509,ChiCTR,2,ictrp
tri00443,ictrp,ChiCTR2000030483,ChiCTR,2,ictrp
tri00444,ictrp,ChiCTR2000030478,ChiCTR,2,ictrp
tri00445,ictrp,ChiCTR2000030476,ChiCTR,2,ictrp
tri00446,ictrp,ChiCTR2000030466,ChiCTR,2,ictrp
tri00447,ictrp,ChiCTR2000030417,ChiCTR,2,ictrp
tri00448,ictrp,ChiCTR2000030388,ChiCTR,2,ictrp
tri00449,ictrp,ChiCTR2000030381,ChiCTR,2,ictrp
tri00450,ictrp,ChiCTR2000030329,ChiCTR,2,ictrp
tri00451,ictrp,ChiCTR2000030306,ChiCTR,2,ictrp
tri00452,ictrp,ChiCTR2000030221,ChiCTR,2,ictrp
tri00453,ictrp,ChiCTR2000030187,ChiCTR,2,ictrp
tri00454,ictrp,ChiCTR2000030135,ChiCTR,2,ictrp
tri00455,ictrp,ChiCTR2000030114,ChiCTR,2,ictrp
tri00456,ictrp,ChiCTR2000030085,ChiCTR,2,ictrp
tri00457,ictrp,ChiCTR2000030082,ChiCTR,2,ictrp
tri00458,ictrp,ChiCTR2000030055,ChiCTR,2,ictrp
tri00459,ictrp,ChiCTR2000030031,ChiCTR,2,ictrp
tri00460,ictrp,ChiCTR2000030005,ChiCTR,2,ictrp
tri00461,ictrp,ChiCTR2000029984,ChiCTR,2,ictrp
tri00462,ictrp,ChiCTR2000029957,ChiCTR,2,ictrp
tri00463,ictrp,ChiCTR2000029895,ChiCTR,2,ictrp
tri00464,ictrp,ChiCTR2000029837,ChiCTR,2,ictrp
tri00465,ictrp,ChiCTR2000029826,ChiCTR,2,ictrp
tri00466,ictrp,ChiCTR2000029820,ChiCTR,2,ictrp
tri00467,ictrp,ChiCTR2000029818,ChiCTR,2,ictrp
tri00468,ictrp,ChiCTR2000029817,ChiCTR,2,ictrp
tri00469,ictrp,ChiCTR2000029816,ChiCTR,2,ictrp
tri00470,ictrp,ChiCTR2000029812,ChiCTR,2,ictrp
tri00471,ictrp,ChiCTR2000029770,ChiCTR,2,ictrp
tri00472,ictrp,ChiCTR2000029592,ChiCTR,2,ictrp
tri00473,ictrp,NCT04264533,ClinicalTrials.gov,2,ictrp
tri00474,ictrp,NCT04285801,ClinicalTrials.gov,2,ictrp
tri00475,ictrp,NCT04299724,ClinicalTrials.gov,2,ictrp
tri00476,ictrp,NCT04302519,ClinicalTrials.gov,2,ictrp
tri00477,ictrp,NCT04302688,ClinicalTrials.gov,2,ictrp
tri00478,ictrp,NCT04308187,ClinicalTrials.gov,2,ictrp
tri00479,ictrp,ChiCTR2000031163,ChiCTR,2,ictrp
tri00480,ictrp,ChiCTR2000031150,ChiCTR,2,ictrp
tri00481,ictrp,ChiCTR2000031140,ChiCTR,2,ictrp
tri00482,ictrp,ChiCTR2000031139,ChiCTR,2,ictrp
tri00483,ictrp,ChiCTR2000031138,ChiCTR,2,ictrp
tri00484,ictrp,ChiCTR2000031115,ChiCTR,2,ictrp
tri00485,ictrp,ChiCTR2000031104,ChiCTR,2,ictrp
tri00486,ictrp,ChiCTR2000031090,ChiCTR,2,ictrp
tri00487,ictrp,ChiCTR2000031089,ChiCTR,2,ictrp
tri00488,ictrp,ChiCTR2000031088,ChiCTR,2,ictrp
tri00489,ictrp,ChiCTR2000031023,ChiCTR,2,ictrp
tri00490,ictrp,ChiCTR2000031014,ChiCTR,2,ictrp
tri00491,ictrp,ChiCTR2000030996,ChiCTR,2,ictrp
tri00492,ictrp,ChiCTR2000030993,ChiCTR,2,ictrp
tri00493,ictrp,ChiCTR2000030992,ChiCTR,2,ictrp
tri00494,ictrp,ChiCTR2000030989,ChiCTR,2,ictrp
tri00495,ictrp,ChiCTR2000030986,ChiCTR,2,ictrp
tri00496,ictrp,ChiCTR2000030985,ChiCTR,2,ictrp
tri00497,ictrp,ChiCTR2000030961,ChiCTR,2,ictrp
tri00498,ictrp,ChiCTR2000030952,ChiCTR,2,ictrp
tri00499,ictrp,ChiCTR2000030951,ChiCTR,2,ictrp
tri00500,ictrp,ChiCTR2000030950,ChiCTR,2,ictrp
tri00501,ictrp,ChiCTR2000030947,ChiCTR,2,ictrp
tri00502,ictrp,ChiCTR2000030946,ChiCTR,2,ictrp
tri00503,ictrp,ChiCTR2000030944,ChiCTR,2,ictrp
tri00504,ictrp,ChiCTR2000030943,ChiCTR,2,ictrp
tri00505,ictrp,ChiCTR2000030942,ChiCTR,2,ictrp
tri00506,ictrp,ChiCTR2000030941,ChiCTR,2,ictrp
tri00507,ictrp,ChiCTR2000030939,ChiCTR,2,ictrp
tri00508,ictrp,ChiCTR2000030934,ChiCTR,2,ictrp
tri00509,ictrp,ChiCTR2000030933,ChiCTR,2,ictrp
tri00510,ictrp,ChiCTR2000030932,ChiCTR,2,ictrp
tri00511,ictrp,ChiCTR2000030931,ChiCTR,2,ictrp
tri00512,ictrp,ChiCTR2000030929,ChiCTR,2,ictrp
tri00513,ictrp,ChiCTR2000030922,ChiCTR,2,ictrp
tri00514,ictrp,ChiCTR2000030920,ChiCTR,2,ictrp
tri00515,ictrp,ChiCTR2000030919,ChiCTR,2,ictrp
tri00516,ictrp,ChiCTR2000030906,ChiCTR,2,ictrp
tri00517,ictrp,ChiCTR2000030771,ChiCTR,2,ictrp
tri00518,ictrp,ChiCTR2000030765,ChiCTR,2,ictrp
tri00519,ictrp,ChiCTR2000030539,ChiCTR,2,ictrp
tri00520,ictrp,ChiCTR2000030519,ChiCTR,2,ictrp
tri00521,ictrp,ChiCTR2000030254,ChiCTR,2,ictrp
tri00522,ictrp,ChiCTR2000030224,ChiCTR,2,ictrp
tri00523,ictrp,ChiCTR2000030168,ChiCTR,2,ictrp
tri00524,ictrp,ChiCTR2000030095,ChiCTR,2,ictrp
tri00525,ictrp,ChiCTR2000029955,ChiCTR,2,ictrp
tri00526,ictrp,ChiCTR2000029868,ChiCTR,2,ictrp
tri00527,ictrp,ChiCTR2000029830,ChiCTR,2,ictrp
tri00528,ictrp,ChiCTR2000029658,ChiCTR,2,ictrp
tri00529,ictrp,ChiCTR2000029573,ChiCTR,2,ictrp
tri00530,ictrp,ChiCTR2000029496,ChiCTR,2,ictrp
tri00531,ictrp,EUCTR2020-000890-25,EudraCT,2,ictrp
tri00532,ictrp,JPRN-UMIN000039686,UMIN-CTR,2,ictrp
tri00533,ictrp,NCT04251767,ClinicalTrials.gov,2,ictrp
tri00534,ictrp,NCT04254874,ClinicalTrials.gov,2,ictrp
tri00535,ictrp,NCT04255017,ClinicalTrials.gov,2,ictrp
tri00536,ictrp,NCT04261270,ClinicalTrials.gov,2,ictrp
tri00537,ictrp,NCT04263402,ClinicalTrials.gov,2,ictrp
tri00538,ictrp,NCT04264858,ClinicalTrials.gov,2,ictrp
tri00539,ictrp,NCT04272710,ClinicalTrials.gov,2,ictrp
tri00540,ictrp,NCT04276896,ClinicalTrials.gov,2,ictrp
tri00541,ictrp,NCT04283396,ClinicalTrials.gov,2,ictrp
tri00542,ictrp,NCT04287686,ClinicalTrials.gov,2,ictrp
tri00543,ictrp,NCT04291053,ClinicalTrials.gov,2,ictrp
tri00544,ictrp,NCT04292964,ClinicalTrials.gov,2,ictrp
tri00545,ictrp,NCT04293692,ClinicalTrials.gov,2,ictrp
tri00546,ictrp,NCT04304313,ClinicalTrials.gov,2,ictrp
tri00547,ictrp,NCT04305574,ClinicalTrials.gov,2,ictrp
tri00548,ictrp,NCT04306705,ClinicalTrials.gov,2,ictrp
tri00549,ictrp,NCT04308317,ClinicalTrials.gov,2,ictrp
tri00550,ictrp,NCT04312100,ClinicalTrials.gov,2,ictrp
tri00551,ictrp,NCT04312464,ClinicalTrials.gov,2,ictrp
tri00552,ictrp,NCT04313322,ClinicalTrials.gov,2,ictrp
tri00553,ictrp,NCT04314271,ClinicalTrials.gov,2,ictrp
tri00554,ictrp,NCT04314817,ClinicalTrials.gov,2,ictrp
tri00555,ictrp,NCT04315870,ClinicalTrials.gov,2,ictrp
tri00556,ictrp,NCT04316728,ClinicalTrials.gov,2,ictrp
tri00557,ictrp,NCT04316884,ClinicalTrials.gov,2,ictrp
tri00558,ictrp,NCT04318418,ClinicalTrials.gov,2,ictrp
tri00559,ictrp,ChiCTR2000031366,ChiCTR,2,ictrp
tri00560,ictrp,ChiCTR2000031365,ChiCTR,2,ictrp
tri00561,ictrp,ChiCTR2000031361,ChiCTR,2,ictrp
tri00562,ictrp,ChiCTR2000031356,ChiCTR,2,ictrp
tri00563,ictrp,ChiCTR2000031337,ChiCTR,2,ictrp
tri00564,ictrp,ChiCTR2000031336,ChiCTR,2,ictrp
tri00565,ictrp,ChiCTR2000031330,ChiCTR,2,ictrp
tri00566,ictrp,ChiCTR2000031329,ChiCTR,2,ictrp
tri00567,ictrp,ChiCTR2000031328,ChiCTR,2,ictrp
tri00568,ictrp,ChiCTR2000031324,ChiCTR,2,ictrp
tri00569,ictrp,ChiCTR2000031319,ChiCTR,2,ictrp
tri00570,ictrp,ChiCTR2000031301,ChiCTR,2,ictrp
tri00571,ictrp,ChiCTR2000031296,ChiCTR,2,ictrp
tri00572,ictrp,ChiCTR2000031293,ChiCTR,2,ictrp
tri00573,ictrp,ChiCTR2000031272,ChiCTR,2,ictrp
tri00574,ictrp,ChiCTR2000031271,ChiCTR,2,ictrp
tri00575,ictrp,ChiCTR2000031252,ChiCTR,2,ictrp
tri00576,ictrp,ChiCTR2000031247,ChiCTR,2,ictrp
tri00577,ictrp,ChiCTR2000031246,ChiCTR,2,ictrp
tri00578,ictrp,ChiCTR2000031245,ChiCTR,2,ictrp
tri00579,ictrp,ChiCTR2000031244,ChiCTR,2,ictrp
tri00580,ictrp,ChiCTR2000031227,ChiCTR,2,ictrp
tri00581,ictrp,ChiCTR2000031214,ChiCTR,2,ictrp
tri00582,ictrp,ChiCTR2000031204,ChiCTR,2,ictrp
tri00583,ictrp,ChiCTR2000031203,ChiCTR,2,ictrp
tri00584,ictrp,ChiCTR2000031198,ChiCTR,2,ictrp
tri00585,ictrp,ChiCTR2000031196,ChiCTR,2,ictrp
tri00586,ictrp,ChiCTR2000031187,ChiCTR,2,ictrp
tri00587,ictrp,ChiCTR2000031176,ChiCTR,2,ictrp
tri00588,ictrp,ChiCTR2000030988,ChiCTR,2,ictrp
tri00589,ictrp,ChiCTR2000030962,ChiCTR,2,ictrp
tri00590,ictrp,ChiCTR2000030940,ChiCTR,2,ictrp
tri00591,ictrp,ChiCTR2000030938,ChiCTR,2,ictrp
tri00592,ictrp,ChiCTR2000030937,ChiCTR,2,ictrp
tri00593,ictrp,ChiCTR2000030936,ChiCTR,2,ictrp
tri00594,ictrp,ChiCTR2000030923,ChiCTR,2,ictrp
tri00595,ictrp,ChiCTR2000030817,ChiCTR,2,ictrp
tri00596,ictrp,ChiCTR2000030704,ChiCTR,2,ictrp
tri00597,ictrp,ChiCTR2000030330,ChiCTR,2,ictrp
tri00598,ictrp,ChiCTR2000030288,ChiCTR,2,ictrp
tri00599,ictrp,ChiCTR2000030256,ChiCTR,2,ictrp
tri00600,ictrp,ChiCTR2000030198,ChiCTR,2,ictrp
tri00601,ictrp,ChiCTR2000030028,ChiCTR,2,ictrp
tri00602,ictrp,ChiCTR2000029982,ChiCTR,2,ictrp
tri00603,ictrp,EUCTR2020-000919-69,EudraCT,2,ictrp
tri00604,ictrp,NCT04288713,ClinicalTrials.gov,2,ictrp
tri00605,ictrp,NCT04290871,ClinicalTrials.gov,2,ictrp
tri00606,ictrp,NCT04305106,ClinicalTrials.gov,2,ictrp
tri00607,ictrp,NCT04316299,ClinicalTrials.gov,2,ictrp
tri00608,ictrp,NCT04319211,ClinicalTrials.gov,2,ictrp
tri00609,ictrp,NCT04319900,ClinicalTrials.gov,2,ictrp
tri00609,auto,ChiCTR2000030987,ChiCTR,2,auto
tri00610,ictrp,NCT04322344,ClinicalTrials.gov,2,ictrp
tri00611,ictrp,NCT04322786,ClinicalTrials.gov,2,ictrp
tri00612,ictrp,NCT04323332,ClinicalTrials.gov,2,ictrp
tri00613,ictrp,NCT04323514,ClinicalTrials.gov,2,ictrp
tri00614,ictrp,NCT04323631,ClinicalTrials.gov,2,ictrp
tri00615,ictrp,NCT04324866,ClinicalTrials.gov,2,ictrp
tri00616,ictrp,NCT04324996,ClinicalTrials.gov,2,ictrp
tri00617,ictrp,NCT04325412,ClinicalTrials.gov,2,ictrp
tri00618,ictrp,NCT04325919,ClinicalTrials.gov,2,ictrp
tri00619,ictrp,NCT04326309,ClinicalTrials.gov,2,ictrp
tri00620,ictrp,NCT04331860,ClinicalTrials.gov,2,ictrp
tri00621,ictrp,ISRCTN14966673,ISRCTN,2,ictrp
tri00622,ictrp,ChiCTR2000031639,ChiCTR,2,ictrp
tri00623,ictrp,ChiCTR2000031630,ChiCTR,2,ictrp
tri00624,ictrp,ChiCTR2000031627,ChiCTR,2,ictrp
tri00625,ictrp,ChiCTR2000031589,ChiCTR,2,ictrp
tri00626,ictrp,ChiCTR2000031587,ChiCTR,2,ictrp
tri00627,ictrp,ChiCTR2000031540,ChiCTR,2,ictrp
tri00628,ictrp,ChiCTR2000031538,ChiCTR,2,ictrp
tri00629,ictrp,ChiCTR2000031533,ChiCTR,2,ictrp
tri00630,ictrp,ChiCTR2000031504,ChiCTR,2,ictrp
tri00631,ictrp,ChiCTR2000031503,ChiCTR,2,ictrp
tri00632,ictrp,ChiCTR2000031501,ChiCTR,2,ictrp
tri00633,ictrp,ChiCTR2000031500,ChiCTR,2,ictrp
tri00634,ictrp,ChiCTR2000031499,ChiCTR,2,ictrp
tri00635,ictrp,ChiCTR2000031494,ChiCTR,2,ictrp
tri00636,ictrp,ChiCTR2000031465,ChiCTR,2,ictrp
tri00637,ictrp,ChiCTR2000031454,ChiCTR,2,ictrp
tri00638,ictrp,ChiCTR2000031453,ChiCTR,2,ictrp
tri00639,ictrp,ChiCTR2000031439,ChiCTR,2,ictrp
tri00640,ictrp,ChiCTR2000031438,ChiCTR,2,ictrp
tri00641,ictrp,ChiCTR2000031432,ChiCTR,2,ictrp
tri00642,ictrp,ChiCTR2000031430,ChiCTR,2,ictrp
tri00643,ictrp,ChiCTR2000031429,ChiCTR,2,ictrp
tri00644,ictrp,ChiCTR2000031428,ChiCTR,2,ictrp
tri00645,ictrp,ChiCTR2000031427,ChiCTR,2,ictrp
tri00646,ictrp,ChiCTR2000031376,ChiCTR,2,ictrp
tri00647,ictrp,ChiCTR2000031199,ChiCTR,2,ictrp
tri00648,ictrp,EUCTR2020-001271-33,EudraCT,2,ictrp
tri00649,ictrp,EUCTR2020-001281-11,EudraCT,1,ictrp
tri00650,ictrp,EUCTR2020-001236-10,EudraCT,2,ictrp
tri00650,auto,NL8491,NTR,2,auto
tri00651,ictrp,EUCTR2020-001010-38,EudraCT,2,ictrp
tri00652,ictrp,ACTRN12620000421932,ANZCTR,2,ictrp
tri00653,ictrp,NCT03331445,ClinicalTrials.gov,2,ictrp
tri00654,ictrp,NCT04275414,ClinicalTrials.gov,2,ictrp
tri00655,ictrp,NCT04298060,ClinicalTrials.gov,2,ictrp
tri00656,ictrp,NCT04320238,ClinicalTrials.gov,2,ictrp
tri00657,ictrp,NCT04321811,ClinicalTrials.gov,2,ictrp
tri00658,ictrp,NCT04323878,ClinicalTrials.gov,2,ictrp
tri00659,ictrp,NCT04324047,ClinicalTrials.gov,2,ictrp
tri00659,auto,EUCTR2020-001246-18,EudraCT,2,auto
tri00660,ictrp,NCT04324528,ClinicalTrials.gov,2,ictrp
tri00660,auto,DRKS00021300,DRKS,2,auto
tri00661,ictrp,NCT04325867,ClinicalTrials.gov,2,ictrp
tri00662,ictrp,NCT04326036,ClinicalTrials.gov,2,ictrp
tri00663,ictrp,NCT04326075,ClinicalTrials.gov,2,ictrp
tri00664,ictrp,NCT04326452,ClinicalTrials.gov,2,ictrp
tri00665,ictrp,NCT04327180,ClinicalTrials.gov,2,ictrp
tri00666,ictrp,NCT04327349,ClinicalTrials.gov,2,ictrp
tri00666,auto,IRCT20181104041551N1,IRCT,2,auto
tri00667,ictrp,NCT04327674,ClinicalTrials.gov,2,ictrp
tri00668,ictrp,NCT04328272,ClinicalTrials.gov,2,ictrp
tri00669,ictrp,NCT04328454,ClinicalTrials.gov,2,ictrp
tri00670,ictrp,NCT04329507,ClinicalTrials.gov,2,ictrp
tri00671,ictrp,NCT04329559,ClinicalTrials.gov,2,ictrp
tri00672,ictrp,NCT04330144,ClinicalTrials.gov,2,ictrp
tri00672,auto,KCT0004907,CRiS,2,auto
tri00673,ictrp,NCT04330261,ClinicalTrials.gov,2,ictrp
tri00674,ictrp,NCT04330521,ClinicalTrials.gov,2,ictrp
tri00675,ictrp,NCT04330586,ClinicalTrials.gov,2,ictrp
tri00675,auto,KCT0005105,CRiS,2,auto
tri00676,ictrp,NCT04331574,ClinicalTrials.gov,2,ictrp
tri00677,ictrp,NCT04331613,ClinicalTrials.gov,2,ictrp
tri00678,ictrp,NCT04332016,ClinicalTrials.gov,2,ictrp
tri00679,ictrp,NCT04332666,ClinicalTrials.gov,2,ictrp
tri00680,ictrp,NCT04333251,ClinicalTrials.gov,2,ictrp
tri00681,ictrp,NCT04333472,ClinicalTrials.gov,2,ictrp
tri00682,ictrp,NCT04333693,ClinicalTrials.gov,2,ictrp
tri00683,ictrp,NCT04333862,ClinicalTrials.gov,2,ictrp
tri00684,ictrp,NCT04335019,ClinicalTrials.gov,2,ictrp
tri00685,ictrp,NCT04335201,ClinicalTrials.gov,2,ictrp
tri00685,auto,EUCTR2020-001513-20,EudraCT,2,auto
tri00686,ictrp,ACTRN12620000443998,ANZCTR,2,ictrp
tri00687,ictrp,ACTRN12620000444987,ANZCTR,2,ictrp
tri00688,ictrp,ACTRN12620000448943,ANZCTR,2,ictrp
tri00689,ictrp,ACTRN12620000447954,ANZCTR,2,ictrp
tri00690,ictrp,ACTRN12620000438954,ANZCTR,2,ictrp
tri00691,ictrp,ACTRN12620000449932,ANZCTR,2,ictrp
tri00692,ictrp,ACTRN12620000454976,ANZCTR,2,ictrp
tri00693,ictrp,ChiCTR2000031860,ChiCTR,2,ictrp
tri00694,ictrp,ChiCTR2000031836,ChiCTR,2,ictrp
tri00695,ictrp,ChiCTR2000031834,ChiCTR,2,ictrp
tri00696,ictrp,ChiCTR2000031794,ChiCTR,2,ictrp
tri00697,ictrp,ChiCTR2000031783,ChiCTR,2,ictrp
tri00698,ictrp,ChiCTR2000031782,ChiCTR,2,ictrp
tri00699,ictrp,ChiCTR2000031781,ChiCTR,2,ictrp
tri00700,ictrp,ChiCTR2000031779,ChiCTR,2,ictrp
tri00701,ictrp,ChiCTR2000031772,ChiCTR,2,ictrp
tri00702,ictrp,ChiCTR2000031770,ChiCTR,2,ictrp
tri00703,ictrp,ChiCTR2000031752,ChiCTR,2,ictrp
tri00704,ictrp,ChiCTR2000031751,ChiCTR,2,ictrp
tri00705,ictrp,ChiCTR2000031735,ChiCTR,2,ictrp
tri00707,ictrp,ChiCTR2000031705,ChiCTR,2,ictrp
tri00708,ictrp,ChiCTR2000031700,ChiCTR,2,ictrp
tri00709,ictrp,ChiCTR2000031699,ChiCTR,2,ictrp
tri00710,ictrp,ChiCTR2000031675,ChiCTR,2,ictrp
tri00711,ictrp,ChiCTR2000031672,ChiCTR,2,ictrp
tri00712,ictrp,ChiCTR2000030750,ChiCTR,2,ictrp
tri00713,ictrp,ChiCTR2000030494,ChiCTR,2,ictrp
tri00714,ictrp,ChiCTR2000030331,ChiCTR,2,ictrp
tri00715,ictrp,ChiCTR2000030328,ChiCTR,2,ictrp
tri00716,ictrp,EUCTR2020-001301-23,EudraCT,2,ictrp
tri00718,ictrp,EUCTR2020-001381-11,EudraCT,2,ictrp
tri00719,ictrp,EUCTR2020-001442-19,EudraCT,2,ictrp
tri00720,ictrp,EUCTR2020-001385-11,EudraCT,2,ictrp
tri00721,ictrp,EUCTR2020-001409-21,EudraCT,2,ictrp
tri00722,ictrp,EUCTR2020-001333-13,EudraCT,2,ictrp
tri00723,ictrp,EUCTR2020-001492-33,EudraCT,2,ictrp
tri00724,ictrp,EUCTR2020-001194-69,EudraCT,2,ictrp
tri00725,ictrp,EUCTR2020-001565-37,EudraCT,2,ictrp
tri00726,ictrp,EUCTR2020-001421-31,EudraCT,2,ictrp
tri00727,ictrp,EUCTR2020-001606-33,EudraCT,2,ictrp
tri00728,ictrp,EUCTR2020-001307-16,EudraCT,2,ictrp
tri00729,ictrp,NCT03680274,ClinicalTrials.gov,2,ictrp
tri00730,ictrp,NCT04245631,ClinicalTrials.gov,2,ictrp
tri00731,ictrp,NCT04252274,ClinicalTrials.gov,2,ictrp
tri00732,ictrp,NCT04261517,ClinicalTrials.gov,2,ictrp
tri00733,ictrp,NCT04274322,ClinicalTrials.gov,2,ictrp
tri00734,ictrp,NCT04290780,ClinicalTrials.gov,2,ictrp
tri00735,ictrp,NCT04291729,ClinicalTrials.gov,2,ictrp
tri00736,ictrp,NCT04302766,ClinicalTrials.gov,2,ictrp
tri00737,ictrp,NCT04306055,ClinicalTrials.gov,2,ictrp
tri00738,ictrp,NCT04310228,ClinicalTrials.gov,2,ictrp
tri00738,auto,ChiCTR2000030894,ChiCTR,2,auto
tri00739,ictrp,NCT04315480,ClinicalTrials.gov,2,ictrp
tri00740,ictrp,NCT04317092,ClinicalTrials.gov,2,ictrp
tri00740,auto,EUCTR2020-001110-38,EudraCT,2,auto
tri00741,ictrp,NCT04319315,ClinicalTrials.gov,2,ictrp
tri00742,ictrp,NCT04321265,ClinicalTrials.gov,2,ictrp
tri00743,ictrp,NCT04321369,ClinicalTrials.gov,2,ictrp
tri00744,ictrp,NCT04322773,ClinicalTrials.gov,2,ictrp
tri00744,auto,EUCTR2020-001275-32,EudraCT,2,auto
tri00745,ictrp,NCT04324021,ClinicalTrials.gov,2,ictrp
tri00745,auto,EUCTR2020-001167-93,EudraCT,2,auto
tri00746,ictrp,NCT04325672,ClinicalTrials.gov,2,ictrp
tri00747,ictrp,NCT04326725,ClinicalTrials.gov,2,ictrp
tri00748,ictrp,NCT04328012,ClinicalTrials.gov,2,ictrp
tri00749,ictrp,NCT04329546,ClinicalTrials.gov,2,ictrp
tri00750,ictrp,NCT04330300,ClinicalTrials.gov,2,ictrp
tri00751,ictrp,NCT04330495,ClinicalTrials.gov,2,ictrp
tri00751,auto,EUCTR2020-001357-52,EudraCT,2,auto
tri00752,ictrp,NCT04331106,ClinicalTrials.gov,2,ictrp
tri00753,ictrp,NCT04331470,ClinicalTrials.gov,2,ictrp
tri00753,auto,IRCT20200324046852N1,IRCT,2,auto
tri00754,ictrp,NCT04331509,ClinicalTrials.gov,2,ictrp
tri00755,ictrp,NCT04331665,ClinicalTrials.gov,2,ictrp
tri00756,ictrp,NCT04331834,ClinicalTrials.gov,2,ictrp
tri00757,ictrp,NCT04332094,ClinicalTrials.gov,2,ictrp
tri00758,ictrp,NCT04332913,ClinicalTrials.gov,2,ictrp
tri00759,ictrp,NCT04333407,ClinicalTrials.gov,2,ictrp
tri00760,ictrp,NCT04333849,ClinicalTrials.gov,2,ictrp
tri00761,ictrp,NCT04333953,ClinicalTrials.gov,2,ictrp
tri00762,ictrp,NCT04334005,ClinicalTrials.gov,2,ictrp
tri00763,ictrp,NCT04334382,ClinicalTrials.gov,2,ictrp
tri00764,ictrp,NCT04335188,ClinicalTrials.gov,2,ictrp
tri00765,ictrp,NCT04335630,ClinicalTrials.gov,2,ictrp
tri00766,ictrp,NCT04336254,ClinicalTrials.gov,2,ictrp
tri00767,ictrp,NCT04336462,ClinicalTrials.gov,2,ictrp
tri00768,ictrp,NCT04336657,ClinicalTrials.gov,2,ictrp
tri00769,ictrp,NCT04336787,ClinicalTrials.gov,2,ictrp
tri00770,ictrp,NCT04336904,ClinicalTrials.gov,2,ictrp
tri00771,ictrp,NCT04337151,ClinicalTrials.gov,2,ictrp
tri00772,ictrp,NCT04337190,ClinicalTrials.gov,2,ictrp
tri00773,ictrp,NCT04337216,ClinicalTrials.gov,2,ictrp
tri00774,ictrp,NCT04337489,ClinicalTrials.gov,2,ictrp
tri00775,ictrp,NCT04337502,ClinicalTrials.gov,2,ictrp
tri00776,ictrp,NCT04337541,ClinicalTrials.gov,2,ictrp
tri00777,ictrp,NCT04337762,ClinicalTrials.gov,2,ictrp
tri00778,ictrp,NCT04337983,ClinicalTrials.gov,2,ictrp
tri00779,ictrp,NCT04338100,ClinicalTrials.gov,2,ictrp
tri00780,ictrp,NCT04338360,ClinicalTrials.gov,2,ictrp
tri00781,ictrp,NCT04338698,ClinicalTrials.gov,2,ictrp
tri00782,ictrp,NCT04338802,ClinicalTrials.gov,2,ictrp
