id,trn_extracted,dual_coded,timestamp_finished,incidental_screening,incidental_screening_changes,incidental_screening_comment,comments
tri04958,CTRI/2020/08/027477,TRUE,2021-10-07T06:32:07Z,NA,NA,NA,I found four different case report studies from the clinical trial via keyword search on google scholar and google. I only put in one result extraction with the earliest publication date. \n\nhttps://www.researchgate.net/profile/Atul-Desai/publication/353400306_A_Case_Report_on_the_Effects_of_Onion_Steam_VapourNebulisation_and_T-AYU-_HM_Premium_Tablets_in_Covid-19_Patient_Citation_A_Case_Report_on_the_Effects_of_Onion_Steam_VapourNebulisation_and_T-AYU-HM/links/60fa4ddc1e95fe241a811200/A-Case-Report-on-the-Effects-of-Onion-Steam-Vapour-Nebulisation-and-T-AYU-HM-Premium-Tablets-in-Covid-19-Patient-Citation-A-Case-Report-on-the-Effects-of-Onion-Steam-Vapour-Nebulisation-and-T-AYU-HM.pdf\n\nhttps://www.researchgate.net/profile/Atul-Desai/publication/353400388_A_case_report_study_on_effectiveness_of_T-AYU-HM_Premium_tablet_and_Onion_steam_vaporisation_in_Covid-19_patient/links/60fa4ecc1e95fe241a8112f3/A-case-report-study-on-effectiveness-of-T-AYU-HM-Premium-tablet-and-Onion-steam-vaporisation-in-Covid-19-patient.pdf\n\nhttp://www.ijpsdr.com/index.php/ijpsdr/article/view/2108/784\n\nhttp://ijpsdr.com/index.php/ijpsdr/article/view/2318/785
tri00538,NCT04264858,TRUE,2021-10-07T07:31:03Z,NA,NA,NA,NA
tri02944,NCT04348656,TRUE,2022-09-09T13:02:11Z,NA,NA,NA,Full results of terminated study. Unclear secondary outcome follow-up time since some outcomes didn't have number of days and some patients discharged and not explicitly follow-up past day 30. This trial apparently had 2 NCT IDs collapsed into one. The other NCT04418518 (tri02990) is obsolete.
tri05538,NCT04459325,TRUE,2021-10-07T06:35:03Z,NA,NA,NA,"Protocol, in Russian"
tri00862,IRCT20190727044343N1,TRUE,2021-10-14T08:58:18Z,NA,NA,NA,follow-up time for primary outcome (rate of hospitalisation) is not specified in the paper.
tri03183,EUCTR2020-001243-15,TRUE,2022-05-17T06:49:39Z,NA,NA,NA,No last enrollment date given
tri00816,ChiCTR2000032011,TRUE,2021-10-04T08:36:46Z,NA,NA,NA,NA
tri00892,NCT04252118,TRUE,2021-10-14T09:06:41Z,NA,NA,NA,"- The Protocol includes primary efficacy outcomes (e.g. size of lesion area by chest radiograph). However, the publication describes it as a phase 1 trial reporting mostly safety/toxicity outcomes. \n- No clear Follow-up time for primary outcome!\n- report the trial number as a prior study AND as the current ID-number! However, there is much evidence indicating that the registry entry and the publication match (start date, authors, sample-size etc.) \n\nAlthough slight difference and a line in the paper refering to the Trial ID as another study, this is pretty clearly the same study as the SSRN preprint and as the registry by determination of the team.\n"
tri00600,ChiCTR2000030198,TRUE,2021-09-02T05:57:37Z,NA,NA,NA,Rehab
tri00112,ChiCTR2000030173,TRUE,2021-09-02T05:47:59Z,NA,NA,NA,NA
tri03173,ISRCTN21363594,TRUE,2021-09-09T08:16:38Z,NA,NA,NA,Two different case reports from this study have been published:\nhttps://bmccardiovascdisord.biomedcentral.com/articles/10.1186/s12872-020-01665-0\nhttps://onlinelibrary.wiley.com/doi/10.1002/ccr3.3397\n\nUnclear secondary outcome follow-up.
tri04057,ISRCTN34160010,TRUE,2021-09-09T08:25:46Z,NA,NA,NA,NA
tri02921,RPCEC00000320,TRUE,2021-09-02T09:22:15Z,NA,NA,NA,Article found was an observational study on how well the treatment was administered in this and another trial. Confirms trial's existence.
tri04551,CTRI/2020/05/025335,TRUE,2021-09-09T08:31:47Z,NA,NA,NA,Link to trial didn't show up above. Is here: https://ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43949\nThere is a small paragraph with basic results at the end of the trial entry but it does not contain sufficient detail for us to count as results.
tri04662,CTRI/2020/06/025998,TRUE,2021-09-09T08:39:18Z,NA,NA,NA,This study looks like it predated the registered study: https://ijsrm.humanjournals.com/role-of-raj-nirvan-bati-in-treatment-of-covid19-rt-pcr-positive-cases/\n\nCan't access the full-text of this: http://www.indianjournals.com/ijor.aspx?target=ijor:ah&volume=13&issue=1&article=012 so not sure if it's the same study. We cannot confirm.
tri00002,NCT04252885,TRUE,2021-09-02T08:39:26Z,NA,NA,NA,NA
tri00675,NCT04330586,TRUE,2021-09-02T08:54:28Z,NA,NA,NA,Registry completion date from Korean Registry (2021-04-16)
tri00201,ChiCTR2000030433,TRUE,2021-09-02T05:52:07Z,NA,NA,NA,NA
tri00679,NCT04332666,TRUE,2021-09-02T08:59:07Z,NA,NA,NA,NA
tri01040,ACTRN12620000417987,TRUE,2021-08-26T06:17:24Z,NA,NA,NA,The C4 Trial was stopped early due to lack of community transmission of SARS-CoV-2
tri05439,NCT04447833,TRUE,2021-09-09T09:02:33Z,NA,NA,NA,Phase 1 safety study. Some efficacy secondary outcomes but not primary.
tri05469,NCT04452669,TRUE,2021-09-09T08:43:56Z,NA,NA,NA,NA
tri05658,NCT04470999,TRUE,2021-09-09T08:49:11Z,NA,NA,NA,NA
tri06625,NCT04596085,TRUE,2021-09-09T08:56:20Z,NA,NA,NA,NA
tri01515,NCT04363593,TRUE,2021-09-02T09:05:45Z,NA,NA,NA,"'the main objective of this study is to evaluate the diagnostic performance of the COVID-19 immunoglobulin (IgG) Dia-Pro serological test, in view of its deployment at the Cornish Hospital Union Laboratory'"
tri01922,NCT04379076,TRUE,2021-09-09T09:31:16Z,NA,NA,NA,NA
tri00106,ChiCTR2000029400,TRUE,2021-09-02T05:47:38Z,NA,NA,NA,NA
tri00556,NCT04316728,TRUE,2021-09-27T08:33:26Z,NA,NA,NA,NA
tri00028,ChiCTR2000029819,TRUE,2021-08-26T05:50:39Z,NA,NA,NA,NA
tri00046,ChiCTR2000029768,TRUE,2021-08-26T05:59:35Z,NA,NA,NA,NA
tri00118,ChiCTR2000030138,TRUE,2021-08-26T05:58:48Z,NA,NA,NA,NA
tri00302,ChiCTR2000030477,TRUE,2021-08-26T05:59:35Z,NA,NA,NA,NA
tri02910,RPCEC00000309,TRUE,2022-03-02T06:14:04Z,NA,NA,NA,"We decided, in the absence of clearer information about the hospitalized arm and whether those are to be expected, we will count the available journal publication as full results as it is not clear additional results should be expected."
tri00535,NCT04255017,TRUE,2021-08-26T06:03:26Z,NA,NA,NA,NA
tri00757,NCT04332094,TRUE,2021-10-11T08:35:22Z,NA,NA,NA,NA
tri00952,NCT04344730,TRUE,2021-08-26T06:05:39Z,NA,NA,NA,NA
tri02251,NCT04346693,TRUE,2021-08-26T06:06:29Z,NA,NA,NA,NA
tri01301,NCT04359810,TRUE,2021-10-11T08:51:33Z,NA,NA,NA,I think all outcomes were 28 days though they aren't specific about all secondary outcomes (like time to supplemental oxygen) that said the follow-up is identical for the completion dates in the registry as well.
tri01941,NCT04385264,TRUE,2021-08-26T06:08:59Z,NA,NA,NA,Suspended (Sufficient number of subjects would probably not reach)
tri03227,NCT04402944,TRUE,2021-08-26T06:10:22Z,NA,NA,NA,NA
tri02391,NCT04406246,TRUE,2021-11-02T06:21:19Z,NA,NA,NA,NA
tri03110,NCT04422678,TRUE,2021-08-26T06:13:57Z,NA,NA,NA,NA
tri03615,NCT04445324,TRUE,2021-08-26T06:17:31Z,NA,NA,NA,NA
tri05464,NCT04452565,TRUE,2021-08-26T06:18:00Z,NA,NA,NA,NA
tri07087,NCT04649424,TRUE,2021-08-26T09:13:32Z,NA,NA,NA,'purpose of this trial is to compare 2 types of nasonasopharyngeal swabs (a new design to a conventional nylon-flocked nasopharyngeal swab) for effectiveness'
tri05804,NCT04485429,TRUE,2021-11-02T06:55:12Z,NA,NA,NA,NA
tri06002,NCT04510233,TRUE,2021-08-26T06:19:54Z,NA,NA,NA,NA
tri06262,NCT04542213,TRUE,2021-11-02T07:14:22Z,NA,NA,NA,"This is for diabetes control in people with Covid, not treatment of Covid"
tri06407,NCT04563702,TRUE,2021-08-26T06:21:14Z,NA,NA,NA,Press release on results: https://investors.vaxart.com/news-releases/news-release-details/vaxart-announces-positive-preliminary-data-phase-1-clinical
tri06671,NCT04603729,TRUE,2021-11-05T03:07:35Z,NA,NA,NA,NA
tri06971,NCT04492475,TRUE,2021-08-26T06:22:11Z,NA,NA,NA,NA
tri07079,NCT04647695,TRUE,2021-10-06T02:16:04Z,NA,NA,NA,NA
tri07012,NCT04560257,TRUE,2021-09-14T11:46:37Z,NA,NA,NA,NA
tri07004,NCT04552366,TRUE,2021-11-05T03:14:04Z,NA,NA,NA,Full secondary follow-up isn't completed yet so left that blank
tri01987,ISRCTN85216856,TRUE,2021-08-26T06:23:51Z,NA,NA,NA,NA
tri06977,NCT04504032,TRUE,2021-08-26T06:24:03Z,NA,NA,NA,"Terminated (Based on Data Monitoring Committee's recommendation on February 3, 2021, the study was stopped due to futility.)"
tri06976,NCT04501952,TRUE,2021-11-03T13:39:09Z,NA,NA,NA,NA
tri04973,CTRI/2020/09/027548,TRUE,2021-08-26T06:24:24Z,NA,NA,NA,Seems this study did happen but no official results anywhere outside of random news and press releases:\nhttps://www.emedinexus.com/post/26485/mulmina-mango-as-adjunctive-therapy-in-treating-hospitalized-covid-19-patients\nhttps://www.business-standard.com/content/press-releases-ani/jagdale-healthcare-announces-recent-clinical-study-results-on-mulmina-for-its-immune-boosting-benefits-120121200420_1.html
tri01275,NCT04273763,TRUE,2021-09-16T08:13:48Z,NA,NA,NA,NA
tri03481,NCT04432298,TRUE,2021-10-25T08:51:49Z,NA,NA,NA,Terminated (The study was terminated by Sponsor due to low enrollment.)
tri03142,NCT04426201,TRUE,2021-09-09T08:11:47Z,NA,NA,NA,NA
tri03450,NCT04419610,TRUE,2022-03-02T06:33:28Z,NA,NA,NA,D-dimer primary outcome included (higher d-dimer indicates thrombosis)
tri02543,NCT04411680,TRUE,2021-09-02T09:17:36Z,NA,NA,NA,NA
tri02401,NCT04407286,TRUE,2021-08-26T06:27:36Z,NA,NA,NA,NA
tri05342,NCT04318431,TRUE,2021-08-26T06:26:45Z,NA,NA,NA,observational: Data collection and rhinopharyngeal swab
tri00753,NCT04331470,TRUE,2021-08-26T06:27:45Z,NA,NA,NA,NA
tri02462,NCT04351243,TRUE,2021-10-25T08:20:02Z,NA,NA,NA,NA
tri01492,NCT04341441,TRUE,2021-10-25T08:09:46Z,NA,NA,NA,"Terminated (Interim analysis did not reveal any safety concerns by the DSMB, but unblinded data did not provide support to continue. Event rate did not meet projected magnitude; given low recruitment potential, it is unlikely that a positive result will occur.) https://eu.freep.com/story/news/health/2021/01/11/henry-ford-study-hydroxychloroquine-covid-19/6625541002/\n"
tri03046,NCT04347239,TRUE,2021-09-16T08:37:49Z,NA,NA,NA,Press release:\nhttps://www.cytodyn.com/newsroom/press-releases/detail/512/cytodyns-leronlimab-decreased-mortality-at-14-days-by\n\nThis apparently got them in trouble with the FDA:\nhttps://www.fda.gov/drugs/drug-safety-and-availability/statement-leronlimab\n\nA similar pilot study also is available but not the same study:\nhttps://www.sciencedirect.com/science/article/pii/S1201971220323055?via%3Dihub\nhttps://www.medrxiv.org/content/10.1101/2020.05.02.20084673v1
tri00993,NCT04348695,TRUE,2021-08-26T06:29:43Z,NA,NA,NA,NA
tri03334,NCT04358549,TRUE,2021-08-26T06:30:51Z,NA,NA,NA,NA
tri01280,NCT04329923,TRUE,2022-04-26T07:46:32Z,NA,NA,NA,"We will call the preprint and the journal full results since they each fully report a single primary outcome. While the preprint does not match the paper, they are still the same trial. This will lead to a preprint occurring after the final journal article but we will just have to deal with that and describe it."
tri06920,NCT04644276,TRUE,2021-11-05T03:08:00Z,NA,NA,NA,Tangentially related to prevention but not directly.
tri06913,NCT04643964,TRUE,2021-08-26T06:36:21Z,NA,NA,NA,NA
tri06816,NCT04627519,TRUE,2021-09-09T08:57:01Z,NA,NA,NA,NA
tri06783,NCT04621903,TRUE,2021-08-26T06:37:25Z,NA,NA,NA,NA
tri06744,NCT04615416,TRUE,2021-09-02T09:54:57Z,NA,NA,NA,NA
tri06731,NCT04613310,TRUE,2021-09-02T09:56:11Z,NA,NA,NA,NA
tri06727,NCT04612972,TRUE,2021-10-06T03:08:30Z,NA,NA,NA,NA
tri06718,NCT04610567,TRUE,2021-08-26T07:10:39Z,NA,NA,NA,NA
tri06714,NCT04610502,TRUE,2021-11-03T13:38:15Z,NA,NA,NA,press release refers to trial &quot;in the previous study NCT04610502 no significant variations were observed regarding efficacy and safety between two different pharmaceutical preparations of equine hyperimmune sera and adequate tolerability was reported with both investigational products&quot;
tri06708,NCT04609722,TRUE,2021-08-26T07:11:38Z,NA,NA,NA,NA
tri06623,NCT04595695,TRUE,2021-09-02T09:57:45Z,NA,NA,NA,NA
tri06617,NCT04595097,TRUE,2021-11-05T06:34:26Z,NA,NA,NA,rehabilitation
tri06585,NCT04590430,TRUE,2021-11-05T03:06:33Z,NA,NA,NA,Phase 1 treatment in healthy adults
tri06573,NCT04589117,TRUE,2021-11-05T03:05:11Z,NA,NA,NA,NA
tri06498,NCT04578236,TRUE,2021-09-30T08:40:38Z,NA,NA,NA,NA
tri06456,NCT04570254,TRUE,2021-11-03T13:31:21Z,NA,NA,NA,NA
tri06452,NCT04569825,TRUE,2021-09-30T08:45:46Z,NA,NA,NA,Anosmia (loss of smell) so not acute covid
tri06378,NCT04559035,TRUE,2021-09-22T02:09:57Z,NA,NA,NA,NA
tri06358,NCT04557046,TRUE,2021-11-05T03:04:16Z,NA,NA,NA,NA
tri06329,NCT04551755,TRUE,2021-10-07T09:30:36Z,NA,NA,NA,"- May be preceded by https://doi.org/10.3329/jbcps.v38i0.47512 Many Bangladeshi journals and it's hard to navigate what trials are associated with what\n- scoping review to provide a rationale for study: https://link.springer.com/article/10.1007/s40264-021-01066-y\n- very similar study (same inclusion criteria, same intervention, simliar outcome) but phase 3 and different authors: https://clinicaltrials.gov/ct2/show/NCT04523831\n"
tri06320,NCT04550325,TRUE,2021-11-05T03:02:47Z,NA,NA,NA,Safety primary outcome but in COVID-19 pts.\n\nPress release of top-line results: https://www.kamada.com/news/kamada-announces-top-line-results-from-its-phase-1-2-clinical-trial-of-its-plasma-derived-hyperimmune-globulin-igg-treatment-for-coronavirus-disease-covid-19/
tri06256,NCT04541979,TRUE,2021-10-14T08:43:39Z,NA,NA,NA,"https://europepmc.org/article/PMC/PMC8205261 this is not results. It was pilot data that informed the study, not preliminary results of the study based on this line:\n\nBased on the data presented here, we are currently carrying out a phase 2 single-blinded, placebo-controlled, and randomized clinical trial (number: 2020-001849-39 in the EudraCT registry, ClinicalTrials.gov identifier: NCT04541979) to determine whether rhDNase reduces oxygen requirements in severe COVID-19."
tri06255,NCT04541485,TRUE,2021-09-09T08:54:46Z,NA,NA,NA,"Phase 1 drug safety as primary outcome, so excluded even though not in healthy volunteers"
tri06236,NCT04537962,TRUE,2021-10-21T08:54:10Z,NA,NA,NA,Entire study 60 minutes so enrollment is presumably completion as well
tri06144,NCT04528368,TRUE,2021-08-26T07:17:09Z,NA,NA,NA,NA
tri06130,NCT04527133,TRUE,2021-08-26T07:17:53Z,NA,NA,NA,NA
tri06119,NCT04525742,TRUE,2021-11-03T13:23:42Z,NA,NA,NA,NA
tri06116,NCT04525417,TRUE,2021-09-30T08:49:42Z,NA,NA,NA,Evaluation of a covid diagnostic device
tri06104,NCT04524052,TRUE,2021-09-09T08:53:31Z,NA,NA,NA,NA
tri06088,NCT04521400,TRUE,2021-10-14T08:33:10Z,NA,NA,NA,"- The study was commenced at August 20th and terminated at September 4th, 2020 at Loghman Hakim hospital. I took september 4th as final enrollment Date \n- Primary outcome was Time To Clinical Improvement with no follow-up time reported and K-M curve clearly shows f/u beyond 21 days,"
tri06067,NCT04518969,TRUE,2021-08-26T07:18:40Z,NA,NA,NA,NA
tri06065,NCT04518514,TRUE,2021-10-07T09:28:19Z,NA,NA,NA,Single arm technology intervention
tri06014,NCT04511819,TRUE,2021-09-22T02:04:09Z,NA,NA,NA,NA
tri05953,NCT04502056,TRUE,2021-09-22T02:02:49Z,NA,NA,NA,NA
tri05946,NCT04501458,TRUE,2021-11-03T13:49:54Z,NA,NA,NA,NA
tri05893,NCT04495933,TRUE,2021-09-30T09:13:16Z,NA,NA,NA,NA
tri05865,NCT04492501,TRUE,2021-09-16T09:06:21Z,NA,NA,NA,"It will be an interventional retrospective case control, single centre based cohort study in Pak Emirates Military Hospital Rawalpindi (PEMH), Pakistan from 1st April to 31st July 2020"
tri05872,NCT04493242,TRUE,2021-10-07T06:35:38Z,NA,NA,NA,NA
tri05840,NCT04490239,TRUE,2021-08-26T07:22:36Z,NA,NA,NA,Phase 1 trial in healthy volunteers. No direct COVID treatment.
tri05834,NCT04488575,TRUE,2021-09-14T11:44:12Z,NA,NA,NA,NA
tri05827,NCT04487990,TRUE,2021-10-14T08:17:25Z,NA,NA,NA,Primary outcome of clogged dialyzers is not treatment or prevention of covid therefore exclude. Probably shouldn't blanket exclude anti-coagulation studies though.
tri05765,NCT04480606,TRUE,2021-09-02T10:02:06Z,NA,NA,NA,NA
tri05757,NCT04480138,TRUE,2022-03-02T06:16:58Z,NA,NA,NA,We decided that this publication does not represent a matched result for this registry entry: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7944859/
tri05695,NCT04474340,TRUE,2021-09-09T08:52:18Z,NA,NA,NA,Primary outcome was longest outcome so selected &quot;primary&quot; for type of completion date for our purposes.
tri05703,NCT04475120,TRUE,2021-11-11T03:59:09Z,NA,NA,NA,NA
tri05646,NCT04470297,TRUE,2021-08-26T07:26:03Z,NA,NA,NA,NA
tri05635,NCT04468893,TRUE,2021-09-02T10:02:53Z,NA,NA,NA,NA
tri05547,NCT04459676,TRUE,2021-09-02T10:03:23Z,NA,NA,NA,Confirmation Enrollment Completed: globenewswire.com/news-release/2021/03/25/2198986/0/en/Angion-Completes-Enrollment-in-Phase-2-Study-of-ANG-3777-for-Acute-Lung-Injury-in-Patients-with-COVID-19-Associated-Pneumonia.html
tri05543,NCT04459455,TRUE,2021-09-02T10:03:43Z,NA,NA,NA,NA
tri05533,NCT04458519,TRUE,2021-09-09T08:47:46Z,NA,NA,NA,Completion dates are all over the place for this trial. The February one seems the most sensible
tri05480,NCT04453488,TRUE,2021-10-07T06:34:20Z,NA,NA,NA,NA
tri03664,NCT04449380,TRUE,2022-02-04T08:17:55Z,NA,NA,NA,Protocol in preprint form: https://doi.org/10.21203/rs.3.rs-42306/v1\n\nSeems trial terminated but with enrollment. Results should be expected.
tri03612,NCT04445272,TRUE,2021-08-26T07:30:13Z,NA,NA,NA,NA
tri03558,NCT04441424,TRUE,2021-10-14T08:23:37Z,NA,NA,NA,"results comment: no doi from journal; protocol\n\nPreprint/journal article states: The current study started on April 3rd, 2020 and lasted till June 1st 2020 and was conducted in Baghdad, Iraq"
tri03523,NCT04436276,TRUE,2021-10-25T08:56:58Z,NA,NA,NA,"and the follow-up for this day 71 interim analysis was completed on October 3, 2020"
tri05429,NCT04433988,TRUE,2021-08-26T07:31:40Z,NA,NA,NA,NA
tri03250,NCT04429724,TRUE,2021-10-25T08:30:38Z,NA,NA,NA,NA
tri03161,NCT04429529,TRUE,2021-08-26T07:54:40Z,NA,NA,NA,Phase 1 drug trial in healthy volunteers.
tri03009,NCT04421534,TRUE,2021-08-26T07:32:22Z,NA,NA,NA,NA
tri03008,NCT04421391,TRUE,2021-09-02T09:23:36Z,NA,NA,NA,NA
tri03453,NCT04420338,TRUE,2021-11-02T06:53:39Z,NA,NA,NA,NA
tri02997,NCT04420260,TRUE,2021-10-07T05:53:44Z,NA,NA,NA,NA
tri02986,NCT04418206,TRUE,2021-09-14T11:43:28Z,NA,NA,NA,NA
tri02637,NCT04415073,TRUE,2021-08-26T07:34:31Z,NA,NA,NA,Suspended
tri02633,NCT04414371,TRUE,2021-09-02T09:21:05Z,NA,NA,NA,NA
tri02545,NCT04412239,TRUE,2021-09-16T08:55:17Z,NA,NA,NA,NA
tri03230,NCT04412057,TRUE,2021-11-02T06:36:29Z,NA,NA,NA,https://journals.asm.org/doi/10.1128/mSphere.00699-20 <- Talks about start of trial\n\nNo specific completion or final enrollment date given (just December 2020)
tri02612,NCT04411446,TRUE,2021-09-30T09:30:31Z,NA,NA,NA,NA
tri02493,NCT04406181,TRUE,2021-10-25T08:21:34Z,NA,NA,NA,NA
tri03426,NCT04405921,TRUE,2021-08-26T07:36:35Z,NA,NA,NA,NA
tri02307,NCT04402203,TRUE,2021-09-16T08:54:58Z,NA,NA,NA,NA
tri02290,NCT04400890,TRUE,2021-08-26T07:38:48Z,NA,NA,NA,Terminated (Feasibility)
