id,trn,registry,ids_old,resolved
tri00449,ChiCTR2000030381,ChiCTR,tri00449,NA
tri00450,ChiCTR2000030329,ChiCTR,tri00450,NA
tri00451,ChiCTR2000030306,ChiCTR,tri00451,NA
tri00452,ChiCTR2000030221,ChiCTR,tri00452,NA
tri00453,ChiCTR2000030187,ChiCTR,tri00453,NA
tri00454,ChiCTR2000030135,ChiCTR,tri00454,NA
tri00455,ChiCTR2000030114,ChiCTR,tri00455,NA
tri00456,ChiCTR2000030085,ChiCTR,tri00456,NA
tri00457,ChiCTR2000030082,ChiCTR,tri00457,NA
tri00458,ChiCTR2000030055,ChiCTR,tri00458,NA
tri00459,ChiCTR2000030031,ChiCTR,tri00459,NA
tri00460,ChiCTR2000030005,ChiCTR,tri00460,NA
tri00461,ChiCTR2000029984,ChiCTR,tri00461,NA
tri00462,ChiCTR2000029957,ChiCTR,tri00462,NA
tri00463,ChiCTR2000029895,ChiCTR,tri00463,NA
tri00464,ChiCTR2000029837,ChiCTR,tri00464,NA
tri00465,ChiCTR2000029826,ChiCTR,tri00465,NA
tri00466,ChiCTR2000029820,ChiCTR,tri00466,NA
tri00467,ChiCTR2000029818,ChiCTR,tri00467,NA
tri00468,ChiCTR2000029817,ChiCTR,tri00468,NA
tri00469,ChiCTR2000029816,ChiCTR,tri00469,NA
tri00470,ChiCTR2000029812,ChiCTR,tri00470,NA
tri00471,ChiCTR2000029770,ChiCTR,tri00471,NA
tri00472,ChiCTR2000029592,ChiCTR,tri00472,NA
tri00473,NCT04264533,ClinicalTrials.gov,tri00473,NA
tri00474,NCT04285801,ClinicalTrials.gov,tri00474,NA
tri00475,NCT04299724,ClinicalTrials.gov,tri00475,NA
tri00476,NCT04302519,ClinicalTrials.gov,tri00476,NA
tri00477,NCT04302688,ClinicalTrials.gov,tri00477,NA
tri00478,NCT04308187,ClinicalTrials.gov,tri00478,NA
tri00479,ChiCTR2000031163,ChiCTR,tri00479,NA
tri00480,ChiCTR2000031150,ChiCTR,tri00480,NA
tri00481,ChiCTR2000031140,ChiCTR,tri00481,NA
tri00482,ChiCTR2000031139,ChiCTR,tri00482,NA
tri00483,ChiCTR2000031138,ChiCTR,tri00483,NA
tri00484,ChiCTR2000031115,ChiCTR,tri00484,NA
tri00485,ChiCTR2000031104,ChiCTR,tri00485,NA
tri00486,ChiCTR2000031090,ChiCTR,tri00486,NA
tri00487,ChiCTR2000031089,ChiCTR,tri00487,NA
tri00488,ChiCTR2000031088,ChiCTR,tri00488,NA
tri00489,ChiCTR2000031023,ChiCTR,tri00489,NA
tri00490,ChiCTR2000031014,ChiCTR,tri00490,NA
tri00491,ChiCTR2000030996,ChiCTR,tri00491,NA
tri00492,ChiCTR2000030993,ChiCTR,tri00492,NA
tri00493,ChiCTR2000030992,ChiCTR,tri00493,NA
tri00494,ChiCTR2000030989,ChiCTR,tri00494,NA
tri00495,ChiCTR2000030986,ChiCTR,tri00495,NA
tri00496,ChiCTR2000030985,ChiCTR,tri00496,NA
tri00497,ChiCTR2000030961,ChiCTR,tri00497,NA
tri00498,ChiCTR2000030952,ChiCTR,tri00498,NA
tri00499,ChiCTR2000030951,ChiCTR,tri00499,NA
tri00500,ChiCTR2000030950,ChiCTR,tri00500,NA
tri00501,ChiCTR2000030947,ChiCTR,tri00501,NA
tri00502,ChiCTR2000030946,ChiCTR,tri00502,NA
tri00503,ChiCTR2000030944,ChiCTR,tri00503,NA
tri00504,ChiCTR2000030943,ChiCTR,tri00504,NA
tri00505,ChiCTR2000030942,ChiCTR,tri00505,NA
tri00506,ChiCTR2000030941,ChiCTR,tri00506,NA
tri00507,ChiCTR2000030939,ChiCTR,tri00507,NA
tri00508,ChiCTR2000030934,ChiCTR,tri00508,NA
tri00509,ChiCTR2000030933,ChiCTR,tri00509,NA
tri00510,ChiCTR2000030932,ChiCTR,tri00510,NA
tri00511,ChiCTR2000030931,ChiCTR,tri00511,NA
tri00512,ChiCTR2000030929,ChiCTR,tri00512,NA
tri00513,ChiCTR2000030922,ChiCTR,tri00513,NA
tri00514,ChiCTR2000030920,ChiCTR,tri00514,NA
tri00515,ChiCTR2000030919,ChiCTR,tri00515,NA
tri02014,ChiCTR2000030906,ChiCTR,tri00516,NA
tri02014,NCT04313127,ClinicalTrials.gov,tri00516; tri02014,NA
tri00517,ChiCTR2000030771,ChiCTR,tri00517,NA
tri00518,ChiCTR2000030765,ChiCTR,tri00518,NA
tri00519,ChiCTR2000030539,ChiCTR,tri00519,NA
tri00520,ChiCTR2000030519,ChiCTR,tri00520,NA
tri00521,ChiCTR2000030254,ChiCTR,tri00521,NA
tri00522,ChiCTR2000030224,ChiCTR,tri00522,NA
tri00523,ChiCTR2000030168,ChiCTR,tri00523,NA
tri00524,ChiCTR2000030095,ChiCTR,tri00524,NA
tri00525,ChiCTR2000029955,ChiCTR,tri00525,NA
tri00526,ChiCTR2000029868,ChiCTR,tri00526,NA
tri00527,ChiCTR2000029830,ChiCTR,tri00527,NA
tri00528,ChiCTR2000029658,ChiCTR,tri00528,NA
tri00529,ChiCTR2000029573,ChiCTR,tri00529,NA
tri00530,ChiCTR2000029496,ChiCTR,tri00530,NA
tri00531,EUCTR2020-000890-25,EudraCT,tri00531,NA
tri00532,JPRN-UMIN000039686,UMIN-CTR,tri00532,NA
tri00533,NCT04251767,ClinicalTrials.gov,tri00533,NA
tri00534,NCT04254874,ClinicalTrials.gov,tri00534,NA
tri00535,NCT04255017,ClinicalTrials.gov,tri00535,NA
tri00536,NCT04261270,ClinicalTrials.gov,tri00536,NA
tri00537,NCT04263402,ClinicalTrials.gov,tri00537,NA
tri00538,NCT04264858,ClinicalTrials.gov,tri00538,NA
tri00539,NCT04272710,ClinicalTrials.gov,tri00539,NA
tri00540,NCT04276896,ClinicalTrials.gov,tri00540,NA
tri00541,NCT04283396,ClinicalTrials.gov,tri00541,NA
tri00542,NCT04287686,ClinicalTrials.gov,tri00542,NA
tri00543,NCT04291053,ClinicalTrials.gov,tri00543,NA
tri00544,NCT04292964,ClinicalTrials.gov,tri00544,NA
tri00545,NCT04293692,ClinicalTrials.gov,tri00545,NA
tri00546,NCT04304313,ClinicalTrials.gov,tri00546,NA
tri00547,NCT04305574,ClinicalTrials.gov,tri00547,NA
tri00548,NCT04306705,ClinicalTrials.gov,tri00548,NA
tri00549,NCT04308317,ClinicalTrials.gov,tri00549,NA
tri00550,NCT04312100,ClinicalTrials.gov,tri00550,NA
tri00551,NCT04312464,ClinicalTrials.gov,tri00551,NA
tri00552,NCT04313322,ClinicalTrials.gov,tri00552,NA
tri00553,NCT04314271,ClinicalTrials.gov,tri00553,NA
tri00554,NCT04314817,ClinicalTrials.gov,tri00554,NA
tri00555,NCT04315870,ClinicalTrials.gov,tri00555,NA
tri00556,NCT04316728,ClinicalTrials.gov,tri00556,NA
tri00557,NCT04316884,ClinicalTrials.gov,tri00557,NA
tri00558,NCT04318418,ClinicalTrials.gov,tri00558,NA
tri00559,ChiCTR2000031366,ChiCTR,tri00559,NA
tri00560,ChiCTR2000031365,ChiCTR,tri00560,NA
tri00561,ChiCTR2000031361,ChiCTR,tri00561,NA
tri00562,ChiCTR2000031356,ChiCTR,tri00562,NA
tri00563,ChiCTR2000031337,ChiCTR,tri00563,NA
tri00564,ChiCTR2000031336,ChiCTR,tri00564,NA
tri00565,ChiCTR2000031330,ChiCTR,tri00565,NA
tri00566,ChiCTR2000031329,ChiCTR,tri00566,NA
tri00567,ChiCTR2000031328,ChiCTR,tri00567,NA
tri00568,ChiCTR2000031324,ChiCTR,tri00568,NA
tri00766,ChiCTR2000031319,ChiCTR,tri00569,NA
tri00766,NCT04336254,ClinicalTrials.gov,tri00569; tri00766,NA
tri00570,ChiCTR2000031301,ChiCTR,tri00570,NA
tri00571,ChiCTR2000031296,ChiCTR,tri00571,NA
tri00572,ChiCTR2000031293,ChiCTR,tri00572,NA
tri00573,ChiCTR2000031272,ChiCTR,tri00573,NA
tri00574,ChiCTR2000031271,ChiCTR,tri00574,NA
tri00575,ChiCTR2000031252,ChiCTR,tri00575,NA
tri00576,ChiCTR2000031247,ChiCTR,tri00576,NA
tri00577,ChiCTR2000031246,ChiCTR,tri00577,NA
tri00578,ChiCTR2000031245,ChiCTR,tri00578,NA
tri00579,ChiCTR2000031244,ChiCTR,tri00579,NA
tri00580,ChiCTR2000031227,ChiCTR,tri00580,NA
tri00581,ChiCTR2000031214,ChiCTR,tri00581,NA
tri00582,ChiCTR2000031204,ChiCTR,tri00582,NA
tri00583,ChiCTR2000031203,ChiCTR,tri00583,NA
tri00584,ChiCTR2000031198,ChiCTR,tri00584,NA
tri00585,ChiCTR2000031196,ChiCTR,tri00585,NA
tri00586,ChiCTR2000031187,ChiCTR,tri00586,NA
tri00587,ChiCTR2000031176,ChiCTR,tri00587,NA
tri00588,ChiCTR2000030988,ChiCTR,tri00588,NA
tri00589,ChiCTR2000030962,ChiCTR,tri00589,NA
tri00590,ChiCTR2000030940,ChiCTR,tri00590,NA
tri00591,ChiCTR2000030938,ChiCTR,tri00591,NA
tri00592,ChiCTR2000030937,ChiCTR,tri00592,NA
tri00593,ChiCTR2000030936,ChiCTR,tri00593,NA
tri00594,ChiCTR2000030923,ChiCTR,tri00594,NA
tri00595,ChiCTR2000030817,ChiCTR,tri00595,NA
tri00596,ChiCTR2000030704,ChiCTR,tri00596,NA
tri00597,ChiCTR2000030330,ChiCTR,tri00597,NA
tri00598,ChiCTR2000030288,ChiCTR,tri00598,NA
tri00599,ChiCTR2000030256,ChiCTR,tri00599,NA
tri00600,ChiCTR2000030198,ChiCTR,tri00600,NA
tri00601,ChiCTR2000030028,ChiCTR,tri00601,NA
tri00602,ChiCTR2000029982,ChiCTR,tri00602,NA
tri00603,EUCTR2020-000919-69,EudraCT,tri00603,NA
tri00604,NCT04288713,ClinicalTrials.gov,tri00604,NA
tri00605,NCT04290871,ClinicalTrials.gov,tri00605,NA
tri00606,NCT04305106,ClinicalTrials.gov,tri00606,NA
tri00607,NCT04316299,ClinicalTrials.gov,tri00607,NA
tri00608,NCT04319211,ClinicalTrials.gov,tri00608,NA
tri00609,NCT04319900,ClinicalTrials.gov,tri00609,NA
tri00609,ChiCTR2000030987,ChiCTR,tri00609,NA
tri00610,NCT04322344,ClinicalTrials.gov,tri00610,NA
tri00611,NCT04322786,ClinicalTrials.gov,tri00611,NA
tri00612,NCT04323332,ClinicalTrials.gov,tri00612,NA
tri00613,NCT04323514,ClinicalTrials.gov,tri00613,NA
tri00614,NCT04323631,ClinicalTrials.gov,tri00614,NA
tri00615,NCT04324866,ClinicalTrials.gov,tri00615,NA
tri00616,NCT04324996,ClinicalTrials.gov,tri00616,NA
tri00617,NCT04325412,ClinicalTrials.gov,tri00617,NA
tri00618,NCT04325919,ClinicalTrials.gov,tri00618,NA
tri00619,NCT04326309,ClinicalTrials.gov,tri00619,NA
tri00620,NCT04331860,ClinicalTrials.gov,tri00620,NA
tri00621,ISRCTN14966673,ISRCTN,tri00621,NA
tri00622,ChiCTR2000031639,ChiCTR,tri00622,NA
tri00623,ChiCTR2000031630,ChiCTR,tri00623,NA
tri00624,ChiCTR2000031627,ChiCTR,tri00624,NA
tri00625,ChiCTR2000031589,ChiCTR,tri00625,NA
tri00626,ChiCTR2000031587,ChiCTR,tri00626,NA
tri00627,ChiCTR2000031540,ChiCTR,tri00627,NA
tri00628,ChiCTR2000031538,ChiCTR,tri00628,NA
tri00629,ChiCTR2000031533,ChiCTR,tri00629,NA
tri00630,ChiCTR2000031504,ChiCTR,tri00630,NA
tri00631,ChiCTR2000031503,ChiCTR,tri00631,NA
tri00632,ChiCTR2000031501,ChiCTR,tri00632,NA
tri00633,ChiCTR2000031500,ChiCTR,tri00633,NA
tri00634,ChiCTR2000031499,ChiCTR,tri00634,NA
tri00635,ChiCTR2000031494,ChiCTR,tri00635,NA
tri00636,ChiCTR2000031465,ChiCTR,tri00636,NA
tri00637,ChiCTR2000031454,ChiCTR,tri00637,NA
tri00638,ChiCTR2000031453,ChiCTR,tri00638,NA
tri00639,ChiCTR2000031439,ChiCTR,tri00639,NA
tri00640,ChiCTR2000031438,ChiCTR,tri00640,NA
tri00641,ChiCTR2000031432,ChiCTR,tri00641,NA
tri00642,ChiCTR2000031430,ChiCTR,tri00642,NA
tri00643,ChiCTR2000031429,ChiCTR,tri00643,NA
tri00644,ChiCTR2000031428,ChiCTR,tri00644,NA
tri00645,ChiCTR2000031427,ChiCTR,tri00645,NA
tri00646,ChiCTR2000031376,ChiCTR,tri00646,NA
tri00647,ChiCTR2000031199,ChiCTR,tri00647,NA
tri00648,EUCTR2020-001271-33,EudraCT,tri00648,NA
tri06094,EUCTR2020-001281-11,EudraCT,tri00649; tri06094,NA
tri00650,EUCTR2020-001236-10,EudraCT,tri00650,NA
tri00650,NL8491,NTR,tri00650,NA
tri02934,EUCTR2020-001010-38,EudraCT,tri00651,NA
tri02934,NCT04316377,ClinicalTrials.gov,tri00651; tri02934,NA
tri00652,ACTRN12620000421932,ANZCTR,tri00652,NA
tri00653,NCT03331445,ClinicalTrials.gov,tri00653,NA
tri00654,NCT04275414,ClinicalTrials.gov,tri00654,NA
tri00655,NCT04298060,ClinicalTrials.gov,tri00655,NA
tri00656,NCT04320238,ClinicalTrials.gov,tri00656,NA
tri00657,NCT04321811,ClinicalTrials.gov,tri00657,NA
tri00658,NCT04323878,ClinicalTrials.gov,tri00658,NA
tri00659,NCT04324047,ClinicalTrials.gov,tri00659,NA
tri00659,EUCTR2020-001246-18,EudraCT,tri00659,NA
tri00660,NCT04324528,ClinicalTrials.gov,tri00660,NA
tri00660,DRKS00021300,DRKS,tri00660,NA
tri00661,NCT04325867,ClinicalTrials.gov,tri00661,NA
tri00662,NCT04326036,ClinicalTrials.gov,tri00662,NA
tri00663,NCT04326075,ClinicalTrials.gov,tri00663,NA
tri00664,NCT04326452,ClinicalTrials.gov,tri00664,NA
tri00665,NCT04327180,ClinicalTrials.gov,tri00665,NA
tri00666,NCT04327349,ClinicalTrials.gov,tri00666,NA
tri00666,IRCT20181104041551N1,IRCT,tri00666,NA
tri00667,NCT04327674,ClinicalTrials.gov,tri00667,NA
tri00668,NCT04328272,ClinicalTrials.gov,tri00668,NA
tri00669,NCT04328454,ClinicalTrials.gov,tri00669,NA
tri00670,NCT04329507,ClinicalTrials.gov,tri00670,NA
tri00671,NCT04329559,ClinicalTrials.gov,tri00671,NA
tri00672,KCT0004907,CRiS,tri00672,NA
tri00672,NCT04330144,ClinicalTrials.gov,tri00672,NA
tri00673,NCT04330261,ClinicalTrials.gov,tri00673,NA
tri00674,NCT04330521,ClinicalTrials.gov,tri00674,NA
tri00675,NCT04330586,ClinicalTrials.gov,tri00675,NA
tri00675,KCT0005105,CRiS,tri00675,NA
tri00676,NCT04331574,ClinicalTrials.gov,tri00676,NA
tri00677,NCT04331613,ClinicalTrials.gov,tri00677,NA
tri00678,NCT04332016,ClinicalTrials.gov,tri00678,NA
tri00679,NCT04332666,ClinicalTrials.gov,tri00679,NA
tri00680,NCT04333251,ClinicalTrials.gov,tri00680,NA
tri00681,NCT04333472,ClinicalTrials.gov,tri00681,NA
tri00682,NCT04333693,ClinicalTrials.gov,tri00682,NA
tri00683,NCT04333862,ClinicalTrials.gov,tri00683,NA
tri00684,NCT04335019,ClinicalTrials.gov,tri00684,NA
tri00685,EUCTR2020-001513-20,EudraCT,tri00685,NA
tri00685,NCT04335201,ClinicalTrials.gov,tri00685,NA
tri00686,ACTRN12620000443998,ANZCTR,tri00686,NA
tri00687,ACTRN12620000444987,ANZCTR,tri00687,NA
tri00688,ACTRN12620000448943,ANZCTR,tri00688,NA
tri00689,ACTRN12620000447954,ANZCTR,tri00689,NA
tri00690,ACTRN12620000438954,ANZCTR,tri00690,NA
tri00691,ACTRN12620000449932,ANZCTR,tri00691,NA
tri00692,ACTRN12620000454976,ANZCTR,tri00692,NA
tri00693,ChiCTR2000031860,ChiCTR,tri00693,NA
tri00694,ChiCTR2000031836,ChiCTR,tri00694,NA
tri00695,ChiCTR2000031834,ChiCTR,tri00695,NA
tri00696,ChiCTR2000031794,ChiCTR,tri00696,NA
tri00697,ChiCTR2000031783,ChiCTR,tri00697,NA
tri00698,ChiCTR2000031782,ChiCTR,tri00698,NA
tri02023,ChiCTR2000031781,ChiCTR,tri00699,NA
tri02023,NCT04341389,ClinicalTrials.gov,tri00699; tri02023,NA
tri00700,ChiCTR2000031779,ChiCTR,tri00700,NA
tri00701,ChiCTR2000031772,ChiCTR,tri00701,NA
tri00702,ChiCTR2000031770,ChiCTR,tri00702,NA
tri00703,ChiCTR2000031752,ChiCTR,tri00703,NA
tri00704,ChiCTR2000031751,ChiCTR,tri00704,NA
tri00705,ChiCTR2000031735,ChiCTR,tri00705,NA
tri00707,ChiCTR2000031705,ChiCTR,tri00707,NA
tri00708,ChiCTR2000031700,ChiCTR,tri00708,NA
tri00709,ChiCTR2000031699,ChiCTR,tri00709,NA
tri00710,ChiCTR2000031675,ChiCTR,tri00710,NA
tri00711,ChiCTR2000031672,ChiCTR,tri00711,NA
tri00712,ChiCTR2000030750,ChiCTR,tri00712,NA
tri00713,ChiCTR2000030494,ChiCTR,tri00713,NA
tri00714,ChiCTR2000030331,ChiCTR,tri00714,NA
tri00715,ChiCTR2000030328,ChiCTR,tri00715,NA
tri00716,EUCTR2020-001301-23,EudraCT,tri00716,NA
tri08446,EUCTR2020-001381-11,EudraCT,tri00718; tri08446,NA
tri00757,EUCTR2020-001442-19,EudraCT,tri00719; tri00757,NA
tri01281,EUCTR2020-001385-11,EudraCT,tri00720; tri01281,NA
tri00721,EUCTR2020-001409-21,EudraCT,tri00721,NA
tri00722,EUCTR2020-001333-13,EudraCT,tri00722,NA
tri00723,EUCTR2020-001492-33,EudraCT,tri00723,NA
tri00724,EUCTR2020-001194-69,EudraCT,tri00724,NA
tri00725,EUCTR2020-001565-37,EudraCT,tri00725,NA
tri00726,EUCTR2020-001421-31,EudraCT,tri00726,NA
tri00727,EUCTR2020-001606-33,EudraCT,tri00727,NA
tri00728,EUCTR2020-001307-16,EudraCT,tri00728,NA
tri00729,NCT03680274,ClinicalTrials.gov,tri00729,NA
tri00730,NCT04245631,ClinicalTrials.gov,tri00730,NA
tri00731,NCT04252274,ClinicalTrials.gov,tri00731,NA
tri00732,NCT04261517,ClinicalTrials.gov,tri00732,NA
tri00733,NCT04274322,ClinicalTrials.gov,tri00733,NA
tri00734,NCT04290780,ClinicalTrials.gov,tri00734,NA
tri00735,NCT04291729,ClinicalTrials.gov,tri00735,NA
tri00736,NCT04302766,ClinicalTrials.gov,tri00736,NA
tri00737,NCT04306055,ClinicalTrials.gov,tri00737,NA
tri00738,NCT04310228,ClinicalTrials.gov,tri00738,NA
tri00738,ChiCTR2000030894,ChiCTR,tri00738,NA
tri00739,NCT04315480,ClinicalTrials.gov,tri00739,NA
tri00740,NCT04317092,ClinicalTrials.gov,tri00740,NA
tri00740,EUCTR2020-001110-38,EudraCT,tri00740,NA
tri00741,NCT04319315,ClinicalTrials.gov,tri00741,NA
tri00742,NCT04321265,ClinicalTrials.gov,tri00742,NA
tri00743,NCT04321369,ClinicalTrials.gov,tri00743,NA
tri00744,NCT04322773,ClinicalTrials.gov,tri00744,NA
tri00744,EUCTR2020-001275-32,EudraCT,tri00744,NA
tri00745,NCT04324021,ClinicalTrials.gov,tri00745,NA
tri00745,EUCTR2020-001167-93,EudraCT,tri00745,NA
tri00746,NCT04325672,ClinicalTrials.gov,tri00746,NA
tri00747,NCT04326725,ClinicalTrials.gov,tri00747,NA
tri00748,NCT04328012,ClinicalTrials.gov,tri00748,NA
tri00749,NCT04329546,ClinicalTrials.gov,tri00749,NA
tri00750,NCT04330300,ClinicalTrials.gov,tri00750,NA
tri00751,NCT04330495,ClinicalTrials.gov,tri00751,NA
tri00751,EUCTR2020-001357-52,EudraCT,tri00751,NA
tri00752,NCT04331106,ClinicalTrials.gov,tri00752,NA
tri00753,NCT04331470,ClinicalTrials.gov,tri00753,NA
tri00753,IRCT20200324046852N1,IRCT,tri00753,NA
tri00754,NCT04331509,ClinicalTrials.gov,tri00754,NA
tri00755,NCT04331665,ClinicalTrials.gov,tri00755,NA
tri00756,NCT04331834,ClinicalTrials.gov,tri00756,NA
tri00757,NCT04332094,ClinicalTrials.gov,tri00757,NA
tri00758,NCT04332913,ClinicalTrials.gov,tri00758,NA
tri00759,NCT04333407,ClinicalTrials.gov,tri00759,NA
tri00760,NCT04333849,ClinicalTrials.gov,tri00760,NA
tri00761,NCT04333953,ClinicalTrials.gov,tri00761,NA
tri00762,NCT04334005,ClinicalTrials.gov,tri00762,NA
tri00763,NCT04334382,ClinicalTrials.gov,tri00763,NA
tri00764,NCT04335188,ClinicalTrials.gov,tri00764,NA
tri00765,NCT04335630,ClinicalTrials.gov,tri00765,NA
tri00767,NCT04336462,ClinicalTrials.gov,tri00767,NA
tri00768,NCT04336657,ClinicalTrials.gov,tri00768,NA
tri00769,NCT04336787,ClinicalTrials.gov,tri00769,NA
tri00770,NCT04336904,ClinicalTrials.gov,tri00770,NA
tri00771,NCT04337151,ClinicalTrials.gov,tri00771,NA
tri00772,NCT04337190,ClinicalTrials.gov,tri00772,NA
tri00773,NCT04337216,ClinicalTrials.gov,tri00773,NA
tri00774,NCT04337489,ClinicalTrials.gov,tri00774,NA
tri00775,NCT04337502,ClinicalTrials.gov,tri00775,NA
tri00776,NCT04337541,ClinicalTrials.gov,tri00776,NA
tri00777,NCT04337762,ClinicalTrials.gov,tri00777,NA
tri00778,NCT04337983,ClinicalTrials.gov,tri00778,NA
tri00779,NCT04338100,ClinicalTrials.gov,tri00779,NA
tri00780,NCT04338360,ClinicalTrials.gov,tri00780,NA
tri00781,NCT04338698,ClinicalTrials.gov,tri00781,NA
tri00782,NCT04338802,ClinicalTrials.gov,tri00782,NA
tri00783,NCT04338906,ClinicalTrials.gov,tri00783,NA
tri00784,NCT04339322,ClinicalTrials.gov,tri00784,NA
tri00785,NCT04339387,ClinicalTrials.gov,tri00785,NA
tri00786,NCT04339608,ClinicalTrials.gov,tri00786,NA
tri00787,NCT04339660,ClinicalTrials.gov,tri00787,NA
tri00788,NCT04341012,ClinicalTrials.gov,tri00788,NA
tri00789,NCT04341038,ClinicalTrials.gov,tri00789,NA
tri00789,EUCTR2020-001445-39,EudraCT,tri00789,NA
tri00790,NCT04341103,ClinicalTrials.gov,tri00790,NA
tri00791,NCT04341207,ClinicalTrials.gov,tri00791,NA
tri00791,EUCTR2020-001250-21,EudraCT,tri00791,NA
tri00792,NCT04341480,ClinicalTrials.gov,tri00792,NA
tri00793,NCT04341506,ClinicalTrials.gov,tri00793,NA
tri00794,NCT04341519,ClinicalTrials.gov,tri00794,NA
tri00795,NCT04341792,ClinicalTrials.gov,tri00795,NA
tri00796,NCT04342104,ClinicalTrials.gov,tri00796,NA
tri00797,NCT04342208,ClinicalTrials.gov,tri00797,NA
tri00798,NCT04342221,ClinicalTrials.gov,tri00798,NA
tri00798,EUCTR2020-001224-33,EudraCT,tri00798,NA
tri00799,NCT04343404,ClinicalTrials.gov,tri00799,NA
tri00800,NCT04343677,ClinicalTrials.gov,tri00800,NA
tri00801,NCT04344080,ClinicalTrials.gov,tri00801,NA
tri00801,DRKS00021199,DRKS,tri00801,NA
tri00802,NCT04344197,ClinicalTrials.gov,tri00802,NA
tri00803,ACTRN12620000468921,ANZCTR,tri00803,NA
tri00804,ACTRN12620000477921,ANZCTR,tri00804,NA
tri00805,ACTRN12620000472976,ANZCTR,tri00805,NA
tri00806,ACTRN12620000479909,ANZCTR,tri00806,NA
tri00807,ACTRN12620000470998,ANZCTR,tri00807,NA
tri00808,ACTRN12620000473965,ANZCTR,tri00808,NA
tri00809,ACTRN12620000474954,ANZCTR,tri00809,NA
tri00810,ACTRN12620000478910,ANZCTR,tri00810,NA
tri00811,ACTRN12620000480987,ANZCTR,tri00811,NA
tri00812,ChiCTR2000032098,ChiCTR,tri00812,NA
tri00813,ChiCTR2000032095,ChiCTR,tri00813,NA
tri00814,ChiCTR2000032040,ChiCTR,tri00814,NA
tri00815,ChiCTR2000032013,ChiCTR,tri00815,NA
tri00816,ChiCTR2000032011,ChiCTR,tri00816,NA
tri00817,ChiCTR2000032010,ChiCTR,tri00817,NA
tri00818,ChiCTR2000032009,ChiCTR,tri00818,NA
tri00819,ChiCTR2000031982,ChiCTR,tri00819,NA
tri00820,ChiCTR2000031955,ChiCTR,tri00820,NA
tri00821,ChiCTR2000031954,ChiCTR,tri00821,NA
tri00822,ChiCTR2000031944,ChiCTR,tri00822,NA
tri00823,ChiCTR2000031930,ChiCTR,tri00823,NA
tri00824,ChiCTR2000031928,ChiCTR,tri00824,NA
tri00825,ChiCTR2000031888,ChiCTR,tri00825,NA
tri00826,ChiCTR2000031712,ChiCTR,tri00826,NA
tri00827,ChiCTR2000030300,ChiCTR,tri00827,NA
tri00828,ChiCTR2000029976,ChiCTR,tri00828,NA
tri00829,ChiCTR2000029434,ChiCTR,tri00829,NA
tri00830,ChiCTR2000029433,ChiCTR,tri00830,NA
tri00831,EUCTR2020-001156-18,EudraCT,tri00831,NA
tri00832,EUCTR2019-002688-89,EudraCT,tri00832,NA
tri02937,EUCTR2020-001160-28,EudraCT,tri00833; tri02937,NA
tri00834,EUCTR2020-001262-11,EudraCT,tri00834,NA
tri00834,NCT04392531,ClinicalTrials.gov,tri00834,NA
tri00835,EUCTR2020-001290-74,EudraCT,tri00835,NA
tri00836,EUCTR2020-001406-27,EudraCT,tri00836,NA
tri00837,EUCTR2020-001321-31,EudraCT,tri00837,NA
tri00838,EUCTR2020-001437-12,EudraCT,tri00838,NA
tri00839,EUCTR2020-001530-35,EudraCT,tri00839,NA
tri02535,EUCTR2020-001587-29,EudraCT,tri00840; tri02535,NA
tri03026,EUCTR2020-001689-12,EudraCT,tri00841; tri03026,NA
tri00842,EUCTR2020-001765-37,EudraCT,tri00842,NA
tri00843,EUCTR2020-001379-34,EudraCT,tri00843,NA
tri00844,EUCTR2020-001511-25,EudraCT,tri00844,NA
tri00992,EUCTR2020-001266-11,EudraCT,tri00845; tri00992,NA
tri00847,IRCT20200310046736N1,IRCT,tri00847,NA
tri00848,IRCT20151113025025N3,IRCT,tri00848,NA
tri00849,IRCT20100228003449N30,IRCT,tri00849,NA
tri00850,IRCT20100228003449N28,IRCT,tri00850,NA
tri00851,IRCT20100228003449N27,IRCT,tri00851,NA
tri00852,IRCT20200316046792N1,IRCT,tri00852,NA
tri00853,IRCT20151227025726N12,IRCT,tri00853,NA
tri00854,IRCT20170117032004N3,IRCT,tri00854,NA
tri00855,IRCT20100228003449N29,IRCT,tri00855,NA
tri00856,IRCT20200317046797N1,IRCT,tri00856,NA
tri00857,IRCT20160625028622N1,IRCT,tri00857,NA
tri00858,IRCT20120826010664N6,IRCT,tri00858,NA
tri00859,IRCT20131113015393N6,IRCT,tri00859,NA
tri00860,IRCT20140528017891N8,IRCT,tri00860,NA
tri00861,IRCT20200321046828N1,IRCT,tri00861,NA
tri00862,IRCT20190727044343N1,IRCT,tri00862,NA
tri00863,IRCT20140617018126N2,IRCT,tri00863,NA
tri00864,IRCT20150914024017N1,IRCT,tri00864,NA
tri00865,IRCT20140911019125N6,IRCT,tri00865,NA
tri00866,IRCT20160316027081N1,IRCT,tri00866,NA
tri00867,IRCT20151227025726N13,IRCT,tri00867,NA
tri00868,IRCT20160310026998N11,IRCT,tri00868,NA
tri00869,IRCT20160310026998N10,IRCT,tri00869,NA
tri00870,IRCT20180610040049N3,IRCT,tri00870,NA
tri00871,IRCT20200324046847N1,IRCT,tri00871,NA
tri00872,IRCT20140907019073N4,IRCT,tri00872,NA
tri00873,IRCT20200324046850N5,IRCT,tri00873,NA
